RecordID,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,subscribe
26457,43,admin.,married,high.school,unknown,yes,no,cellular,jun,mon,153,1,999,0,nonexistent,-2.9,92.963,-40.8,1.266,5076.2,no
7980,27,management,single,high.school,no,unknown,unknown,telephone,jun,wed,155,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
15774,44,admin.,married,basic.9y,unknown,yes,yes,cellular,aug,tue,86,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
10194,27,housemaid,married,high.school,no,yes,no,cellular,jul,fri,768,2,646,0,success,1.4,93.69120356,-48.89988961,0.952726075,5140.139834,no
22345,53,technician,married,professional.course,no,no,no,cellular,may,mon,2664,3,587,0,failure,-1.8,92.66052359,-33.16072128,1.973222091,5165.224146,yes
28736,53,management,divorced,university.degree,no,yes,no,cellular,apr,thu,222,2,999,0,nonexistent,-1.8,93.749,-34.6,0.64,5008.7,yes
22291,27,blue-collar,unknown,high.school,no,no,no,cellular,may,mon,173,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
2687,29,admin.,single,university.degree,no,yes,no,telephone,may,fri,22,4,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
2261,32,admin.,married,university.degree,no,yes,no,telephone,may,thu,70,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
29623,44,management,married,university.degree,no,no,no,cellular,sep,wed,210,1,3,3,success,-1.1,94.199,-37.5,0.88,4963.6,yes
3652,40,admin.,single,unknown,unknown,yes,no,telephone,may,wed,30,12,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
10923,42,services,married,high.school,no,yes,yes,cellular,jul,thu,302,2,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,no
26896,40,management,married,university.degree,no,yes,no,cellular,jun,mon,295,3,999,0,nonexistent,-2.9,92.963,-40.8,1.215,5076.2,yes
3600,34,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,wed,175,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
11039,56,admin.,divorced,basic.6y,no,no,yes,cellular,jul,thu,2084,8,682,6,failure,1.4,92.78737556,-43.39082012,2.889613282,5034.799203,no
13780,58,housemaid,married,basic.4y,unknown,yes,no,cellular,aug,mon,328,2,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,no
1969,37,blue-collar,married,basic.9y,no,yes,no,telephone,may,wed,260,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
9488,26,technician,single,professional.course,no,no,no,cellular,jul,tue,529,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
5562,30,blue-collar,married,unknown,no,no,no,telephone,may,fri,85,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
10309,27,blue-collar,single,basic.9y,no,yes,yes,cellular,jul,mon,80,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
16391,38,technician,single,university.degree,no,yes,yes,cellular,aug,fri,4502,1,479,1,nonexistent,1.4,92.51850677,-44.06946407,2.023090672,4986.928299,no
11357,31,services,single,high.school,no,no,yes,telephone,jul,mon,1425,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
25837,89,technician,divorced,high.school,yes,no,yes,telephone,mar,fri,536,31,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,yes
28845,79,retired,married,basic.9y,no,no,no,cellular,may,tue,126,1,999,0,nonexistent,-1.8,93.876,-40.0,0.668,5008.7,no
11874,24,admin.,married,unknown,no,yes,no,cellular,jul,wed,2399,2,627,0,nonexistent,1.4,94.72289843,-49.51581503,4.877895013,5160.042802,no
7243,31,housemaid,married,basic.4y,unknown,yes,no,telephone,jun,wed,328,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
11714,24,entrepreneur,divorced,basic.6y,unknown,unknown,no,telephone,may,thu,1288,16,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,yes
9684,32,admin.,single,high.school,no,yes,no,cellular,jul,wed,192,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
10568,39,blue-collar,married,unknown,unknown,yes,no,telephone,jul,tue,567,5,164,3,failure,1.4,93.02716967,-34.47226447,1.677868811,5216.90306,no
17664,42,housemaid,married,university.degree,no,yes,no,telephone,nov,mon,85,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
3139,39,services,married,high.school,unknown,yes,yes,telephone,may,tue,203,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
22227,42,services,married,high.school,no,no,no,cellular,may,mon,312,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
27766,40,unemployed,married,professional.course,no,yes,no,cellular,sep,fri,155,3,999,0,nonexistent,-3.4,92.379,-29.8,0.773,5017.5,no
4083,33,admin.,married,university.degree,no,no,no,telephone,may,mon,96,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
22332,26,student,single,high.school,no,no,no,cellular,may,mon,716,3,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1,yes
2703,48,technician,married,high.school,unknown,yes,no,telephone,may,fri,3966,3,925,0,success,1.1,93.29059184,-46.24361707,2.408825839,5143.820195,no
20471,32,blue-collar,married,basic.9y,no,yes,no,cellular,apr,fri,224,1,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,no
26494,31,admin.,single,university.degree,no,yes,no,cellular,jun,tue,282,2,13,1,success,-2.9,92.963,-40.8,1.262,5076.2,yes
20368,30,blue-collar,single,university.degree,no,yes,yes,cellular,mar,fri,3034,2,695,4,success,-1.8,94.68198176,-32.25031161,0.683351792,5191.925863,no
24557,47,blue-collar,married,basic.4y,unknown,yes,no,cellular,may,wed,5,7,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,no
642,59,entrepreneur,divorced,high.school,unknown,yes,no,telephone,may,wed,173,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
23641,52,retired,divorced,basic.6y,no,no,no,cellular,may,fri,154,2,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,no
10090,44,entrepreneur,divorced,basic.4y,no,no,no,cellular,jul,fri,170,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
17955,38,admin.,single,basic.9y,no,yes,yes,cellular,nov,mon,501,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
5008,48,entrepreneur,divorced,basic.4y,no,no,no,telephone,may,thu,3023,1,893,3,success,1.1,93.10087002,-28.24752554,4.837002604,5021.638552,no
18453,34,admin.,married,university.degree,no,no,no,cellular,nov,tue,3878,2,61,2,success,-0.1,93.60303268,-38.77173984,4.649254971,5039.57584,no
9831,36,blue-collar,married,basic.9y,unknown,no,no,cellular,jul,thu,55,1,867,6,failure,1.4,92.47637565,-40.84720338,0.734217569,5182.310713,no
11197,54,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,fri,94,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,no
6043,37,admin.,married,university.degree,no,no,no,telephone,jun,tue,192,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
5682,17,retired,unknown,professional.course,yes,yes,yes,telephone,mar,wed,4543,53,294,5,failure,1.4,94.55128964,-35.77558779,2.748000525,5192.39793,yes
19598,43,blue-collar,married,unknown,unknown,yes,no,cellular,nov,thu,355,6,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,no
12393,52,blue-collar,married,basic.4y,unknown,no,yes,cellular,jul,fri,4393,12,410,5,success,1.4,94.23799924,-27.052942,0.99041567,5182.271988,no
24471,59,housemaid,divorced,basic.6y,unknown,yes,no,cellular,may,tue,3721,2,885,4,nonexistent,-1.8,92.2818045,-50.48394258,3.89999852,5169.592553,no
21500,31,blue-collar,married,basic.9y,no,yes,no,cellular,apr,mon,19,6,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
10248,19,self-employed,divorced,illiterate,unknown,unknown,yes,telephone,sep,fri,942,8,908,6,nonexistent,1.4,94.1951903,-35.65807847,1.825585482,5139.988389,yes
23788,34,unemployed,single,high.school,no,yes,no,telephone,may,mon,21,5,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
1491,43,management,married,basic.6y,unknown,no,no,telephone,may,mon,189,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
20439,39,services,married,high.school,no,no,no,cellular,apr,thu,3133,2,323,6,failure,-1.8,93.22802931,-43.52591681,1.419906675,4980.60845,no
26818,28,admin.,single,high.school,no,no,no,cellular,jun,mon,3214,2,514,1,failure,-2.9,93.70859253,-28.6563481,3.572498941,5018.93299,yes
20075,44,admin.,married,university.degree,no,no,no,cellular,nov,fri,4411,5,955,3,success,-0.1,92.72830239,-40.65692282,1.695219994,5133.355378,no
11593,32,blue-collar,married,basic.4y,unknown,no,no,cellular,jul,mon,4404,5,455,1,failure,1.4,93.60392261,-47.12286045,0.734229608,5206.890046,no
11294,39,blue-collar,single,basic.4y,unknown,yes,no,telephone,jul,fri,2718,2,672,0,success,1.4,94.71592532,-46.81342517,4.113271844,5047.092358,no
10005,41,entrepreneur,divorced,professional.course,no,no,no,cellular,jul,thu,820,5,118,0,success,1.4,94.34202518,-41.58350883,4.336948912,4998.455919,no
18846,32,admin.,married,university.degree,no,yes,no,cellular,nov,wed,3991,3,411,4,failure,-0.1,92.62430752,-32.36064012,0.766026992,5042.482175,no
27307,66,retired,married,basic.6y,unknown,no,no,cellular,aug,wed,885,1,801,3,success,-2.9,94.45780798,-35.46686694,4.685843768,5190.047151,no
12115,52,housemaid,married,high.school,unknown,yes,no,cellular,jul,wed,2507,2,845,5,nonexistent,1.4,94.30991368,-41.38862489,4.887556652,5044.748559,no
26836,29,technician,single,basic.9y,no,no,no,cellular,jun,mon,24,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,no
20905,43,services,married,high.school,no,no,no,cellular,apr,thu,60,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
17980,59,unknown,unknown,unknown,no,no,no,cellular,sep,tue,2711,42,474,0,success,-0.1,94.67681546,-32.25164034,0.747582597,5107.930958,no
7245,41,technician,married,professional.course,unknown,yes,no,telephone,jun,wed,649,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,yes
7280,51,admin.,single,basic.6y,no,no,no,telephone,jun,thu,1270,1,641,1,nonexistent,1.4,93.34352502,-41.47450309,4.532181451,4996.577503,no
23955,50,blue-collar,divorced,basic.6y,no,yes,no,cellular,may,mon,82,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,no
4399,26,technician,single,professional.course,no,no,no,telephone,may,tue,446,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
23359,31,unemployed,married,professional.course,no,yes,no,cellular,may,thu,3515,1,460,6,success,-1.8,92.7571941,-50.06168156,2.582517156,5200.598423,no
21558,38,blue-collar,divorced,basic.6y,no,yes,yes,cellular,apr,mon,37,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,no
6410,31,blue-collar,divorced,basic.9y,no,yes,no,telephone,jun,thu,166,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,no
16582,35,technician,married,professional.course,no,no,no,cellular,aug,mon,91,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
7597,32,student,single,university.degree,no,yes,no,telephone,jun,mon,847,2,932,1,failure,1.4,94.59814176,-43.37861682,1.904051706,5046.128973,no
10667,27,services,single,high.school,no,no,no,cellular,jul,tue,2169,4,745,1,nonexistent,1.4,93.22725826,-38.10696969,1.256911661,5109.515037,no
18777,35,self-employed,married,university.degree,no,yes,no,cellular,nov,wed,1645,1,792,5,success,-0.1,92.85888147,-44.7312209,3.038664708,5211.515306,no
17951,36,admin.,married,university.degree,no,yes,no,telephone,nov,mon,1735,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
11092,32,management,single,university.degree,no,no,no,cellular,jul,thu,276,1,914,4,nonexistent,1.4,94.25970396,-43.15207055,3.357192483,4976.747393,no
6309,45,admin.,single,high.school,no,no,no,telephone,jun,wed,192,6,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
22286,42,admin.,married,professional.course,no,yes,yes,cellular,may,mon,172,2,999,0,nonexistent,-1.8,92.893,-46.2,1.354,5099.1,no
1274,46,blue-collar,married,basic.4y,no,yes,no,telephone,may,fri,3974,3,442,5,nonexistent,1.1,93.81954706,-44.17009794,1.996320545,5170.761686,no
11507,44,admin.,single,basic.9y,no,yes,yes,cellular,jul,mon,2684,5,951,3,success,1.4,94.64080065,-50.17068626,3.184974109,5082.737075,no
8781,29,blue-collar,married,unknown,unknown,no,no,telephone,jun,fri,139,2,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,no
12050,50,self-employed,divorced,university.degree,unknown,yes,no,cellular,jul,wed,544,11,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,no
16806,39,technician,married,university.degree,no,no,no,cellular,aug,tue,266,1,772,0,success,1.4,94.0857754,-36.47273142,1.65696835,5025.422843,no
9293,33,services,married,high.school,no,yes,yes,cellular,jul,tue,130,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
9990,38,blue-collar,married,basic.6y,unknown,no,no,cellular,jul,thu,500,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,yes
13815,30,technician,married,university.degree,no,yes,no,cellular,aug,tue,1754,2,44,0,nonexistent,1.4,93.62387555,-43.05265964,0.938377253,5223.303339,no
25472,27,admin.,married,high.school,no,no,no,cellular,may,fri,71,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,no
20721,45,admin.,single,unknown,no,yes,no,cellular,apr,thu,2329,2,887,5,success,-1.8,93.81900409,-31.16023639,4.404152054,5139.271548,no
29695,41,admin.,married,unknown,no,yes,no,cellular,sep,thu,228,1,999,1,failure,-1.1,94.199,-37.5,0.879,4963.6,no
26231,38,management,married,university.degree,no,yes,no,cellular,may,tue,2571,2,942,1,success,-1.8,94.12550788,-38.03266203,2.540705419,5115.648663,no
13009,47,admin.,single,university.degree,no,no,no,cellular,jul,tue,3907,1,544,1,nonexistent,1.4,94.04672706,-37.77384386,1.487798206,5145.221801,no
11458,24,blue-collar,single,basic.9y,no,no,yes,cellular,jul,mon,237,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
16856,35,technician,single,professional.course,no,yes,no,cellular,aug,tue,1378,2,648,4,failure,1.4,92.42877739,-34.9214629,3.816596286,5008.303754,no
17806,47,retired,married,high.school,no,yes,no,cellular,nov,mon,240,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,no
523,45,technician,married,university.degree,no,no,no,telephone,may,tue,152,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
29714,55,unemployed,married,basic.4y,no,yes,no,telephone,sep,tue,6,1,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,no
29180,35,admin.,single,university.degree,no,no,no,cellular,jul,fri,391,5,4,1,success,-1.7,94.215,-40.3,0.79,4991.6,yes
9148,31,admin.,married,university.degree,no,no,no,telephone,jul,mon,2592,2,176,3,success,1.4,92.47166838,-30.06220401,1.230707647,5134.953427,no
2276,32,admin.,single,university.degree,no,no,no,telephone,may,thu,62,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
28986,61,admin.,married,unknown,no,no,no,cellular,may,thu,2831,3,502,6,nonexistent,-1.8,92.96858642,-44.4954855,4.897998754,5155.988055,yes
10396,50,admin.,divorced,basic.9y,no,no,no,cellular,jul,mon,250,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
12728,51,admin.,divorced,university.degree,no,no,no,cellular,jul,mon,470,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
8130,34,blue-collar,married,basic.9y,no,yes,no,telephone,jun,thu,335,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
11488,31,blue-collar,single,basic.4y,unknown,yes,no,cellular,jul,mon,153,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,no
18925,38,blue-collar,divorced,basic.6y,no,yes,no,cellular,nov,wed,122,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
17132,40,admin.,married,university.degree,no,no,no,cellular,aug,thu,4690,4,489,1,failure,1.4,92.99978114,-49.94331554,2.519775192,5148.003339,no
28459,48,technician,married,professional.course,no,yes,yes,cellular,dec,mon,1673,3,364,1,nonexistent,-3.0,93.45576154,-45.44912994,2.07926565,5210.352143,no
29051,50,management,married,university.degree,no,no,no,telephone,jun,mon,2135,5,819,1,failure,-1.7,92.48480872,-33.18614462,2.097122135,5027.98634,yes
9118,46,admin.,married,university.degree,no,no,no,telephone,jul,mon,1800,1,620,0,nonexistent,1.4,94.60136658,-33.30898508,3.463651063,5021.208943,no
12588,55,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,mon,71,7,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
21901,46,admin.,married,university.degree,no,yes,no,telephone,apr,wed,2399,8,203,5,success,-1.8,94.46384685,-42.54126331,2.489187067,5102.916736,no
3516,31,management,married,basic.9y,no,no,yes,telephone,may,wed,161,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,no
29749,31,self-employed,single,high.school,unknown,no,yes,telephone,may,fri,2267,42,307,6,nonexistent,-1.1,93.64904201,-27.52759955,3.53729905,5034.507569,yes
29270,28,services,single,high.school,no,yes,no,cellular,jul,thu,957,1,6,1,success,-1.7,94.215,-40.3,0.846,4991.6,yes
23573,35,self-employed,single,university.degree,no,no,no,cellular,may,fri,3599,2,582,3,success,-1.8,94.31851051,-37.04082405,4.979936608,5101.756671,no
17133,50,unemployed,married,basic.9y,unknown,no,no,cellular,aug,thu,3515,4,440,3,failure,1.4,92.39273383,-37.85958035,2.833273951,4968.14528,no
14556,42,self-employed,married,university.degree,no,no,no,cellular,aug,fri,4830,3,607,3,nonexistent,1.4,94.55745566,-47.24515225,2.226773357,5095.14779,no
27465,34,admin.,married,university.degree,no,yes,no,cellular,aug,tue,360,1,999,0,nonexistent,-2.9,92.201,-31.4,0.859,5076.2,no
5511,54,management,married,basic.9y,no,yes,no,telephone,may,fri,398,5,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
14438,30,admin.,divorced,university.degree,no,unknown,unknown,cellular,aug,fri,589,1,159,2,nonexistent,1.4,92.55680583,-47.13087684,2.184514454,5074.780077,no
16410,21,entrepreneur,unknown,high.school,yes,no,yes,cellular,aug,thu,65,37,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,no
5280,41,entrepreneur,married,basic.9y,no,yes,no,telephone,may,thu,4344,2,948,3,failure,1.1,93.44844177,-37.74926572,3.907566862,4967.165149,no
4659,50,admin.,married,university.degree,no,no,yes,telephone,may,tue,20,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
11281,47,admin.,single,university.degree,no,no,yes,telephone,jul,fri,4538,9,285,0,failure,1.4,93.80479496,-41.73164261,1.028448347,5014.304686,no
12189,37,blue-collar,divorced,basic.9y,unknown,yes,no,cellular,jul,thu,194,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,no
23658,21,blue-collar,married,basic.9y,no,no,no,cellular,may,fri,279,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,no
27005,26,student,single,high.school,no,yes,no,cellular,jul,tue,4907,1,81,2,failure,-2.9,93.66112901,-30.24883512,1.543525651,5029.447489,no
4614,35,blue-collar,married,basic.4y,unknown,yes,no,telephone,may,tue,2752,13,720,2,failure,1.1,94.1551463,-38.40713385,3.357112498,5002.726259,no
21043,34,blue-collar,married,basic.9y,no,no,no,cellular,apr,thu,234,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,no
9057,35,blue-collar,married,basic.9y,no,no,no,telephone,jul,mon,1356,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,yes
3743,45,unemployed,married,university.degree,no,no,no,telephone,may,fri,3379,1,183,2,failure,1.1,93.63710739,-31.97701403,2.79999493,5192.594422,no
914,44,technician,single,high.school,no,no,no,telephone,may,thu,216,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
18222,38,admin.,married,high.school,no,yes,no,cellular,nov,tue,67,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,no
26773,52,technician,married,professional.course,no,no,no,cellular,jun,mon,1189,5,596,5,nonexistent,-2.9,92.25275034,-42.69772255,0.777891723,5034.120108,no
14721,55,admin.,married,professional.course,no,no,no,cellular,aug,mon,381,4,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
2533,50,self-employed,married,basic.4y,unknown,no,no,telephone,may,thu,244,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
26198,54,admin.,single,university.degree,no,yes,no,cellular,may,mon,485,1,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,no
27677,35,admin.,married,university.degree,no,yes,yes,cellular,sep,fri,3112,2,490,0,nonexistent,-3.4,92.3672066,-46.63421364,3.948731924,5172.368398,no
6123,29,admin.,single,university.degree,unknown,no,yes,telephone,jun,tue,816,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
1712,35,blue-collar,married,basic.9y,no,no,no,telephone,may,tue,227,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
15528,37,admin.,married,university.degree,no,yes,no,cellular,aug,mon,395,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
17411,33,unemployed,married,university.degree,no,yes,no,cellular,aug,fri,54,8,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
7573,48,unemployed,divorced,basic.4y,no,no,yes,telephone,jun,mon,3651,2,570,1,nonexistent,1.4,92.22842875,-46.71770719,1.515051047,5013.425743,no
